id,sku,name,inventory,date_created,weight,height,width,depth,visible,featured,availability,date_modified,date_last_imported,num_sold,num_viewed,upc,bin_picking_num,search_keywords,meta_keywords,description,meta_description,page_title,retail_price,sale_price,calculated_price,inventory_warning_level,inventory_tracking,keyword_filter,sort_order,related_products,rating_total,rating_count,created_at,producer_id,product_type_id,warehouse_id,product_size_id,name_no_ws,name_no_winery,name_no_vintage,name_no_winery_no_vintage,portfolio_name,current,display,retail_ws,blend_type,vintage,order_1,order_2,combined_order,portfolio_region,case_size,price_id,organic_cert,organic_pract,organic_min,vegan,vegetarian,bio_cert,bio_pract,filtration,fining,so2,producer_country_id,producer_region_id,product_sub_type_id,product_package_type_id,product_no_vintage_id,product_no_ws_id
721,NULL,Altanza Edulis Tempranillo Rosé 2011,0,10/9/12 12:57,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,0,0,0,0,0,"Altanza, Tempranillo, Altanza Edulis Rose Tempranillo 2011, Spain, Rioja Alta, Wine",0,0,Untapped Fine Wines - Altanza Edulis Rose Tempranillo 2011,0,0,24.54,0,simple,0,0,-1,0,0,2016-07-07,3,3,2,4,Altanza Edulis Tempranillo Rosé 2011,Edulis Tempranillo Rosé 2011,Altanza Edulis Tempranillo Rosé,Edulis Tempranillo Rosé,2011 Edulis Tempranillo Rosé,0,0,R,NULL,2011,2,3,2.3,"SPA, Rioja Alta",12,pID-S015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,39,37,1,27,57
722,NULL,Altanza Edulis Tempranillo 2010,0,10/9/12 12:57,1.4,30,10,NULL,1,1,available,2015-06-30,2015-06-30,11,53,0,0,0,"Altanza, Tempranillo, Altanza Edulis Tempranillo 2010, Spain, Rioja Alta, Wine","Grape Variety:Â 100% TempranilloTasting Notes:Â Intense garnet-red colour, clean, not fully evolved. Aromas are a complex and elegant mixture of red berries and oaky aromas from the wood. Intense, but fresh and pleasant flavours. Fruit driven with a firm, well-structured acidity. Expressive and with a very good balance.Â This wine can be paired with the most â€œcasualâ€ù food such as pasta, salad and vegetables, as well as entrees and meat in general. Vineyard:Â Fuenmayor â€“ Rioja Alta, Spain.Age of the Vineyard:Â 5 to 85 years oldTime of Harvest:Â From the middle-end of September to middle-end of October.Altitude: 350 metres above sea level Harvest Method:Â Both manually and with machinery for trellis vines.Winemaking:Â Fermentation inÂ stainless steel tanks, at a controlled temperature of 28Â°C. Alcoholic fermentation lasts approximately 15 days, plus another 10 days for the maceration. Malolactic fermentation in Allier French oak vats.Â This is a young, lightly oaked wine with 6 months ageing in French oak casks.Winemakers:Â Oscar MartÃ_nez and Carlos Ferreiro Alcohol: 13.5% vol.Volume: 750 mlResidual sugars: 1.1 gr/litreStandard Drinks: 8.0Peak drinking: From now and in the next 2-3 yearsBest Served: 14Â°CAgeing:Â 6 months in French oak casks.",0,Untapped Fine Wines - Altanza Edulis Tempranillo 2010,0,0,25.45,0,simple,0,0,-1,0,0,2016-07-07,3,4,2,4,Altanza Edulis Tempranillo 2010,Edulis Tempranillo 2010,Altanza Edulis Tempranillo,Edulis Tempranillo,2010 Edulis Tempranillo,0,0,R,NULL,2010,2,4,2.4,"SPA, Rioja Alta",12,pID-S004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,39,48,1,26,52
724,NULL,Altanza Edulis Crianza Tempranillo 2009,0,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2016-03-11,2015-06-30,10,674,0,0,0,"Altanza, Tempranillo, Altanza Edulis Crianza Tempranillo 2009, Spain, Rioja Alta, Wine","Grape Variety:Â 100% TempranilloTasting Notes:Â Intense and very clean garnet red. Aromas are a complex and elegant blend of fruits typical of the variety and its ageing in quality French oak. Lively, clean and pleasant. Powerful and fleshy on the palate with an intense, pleasant taste. Firm, well-structured acidity. It pairs well with a great variety of dishes including both meats and fish. It is also well matched with any Mediterranean meal such as rice, pasta or tapas dishes. Vineyard:Â Fuenmayor â€“ Rioja Alta, SpainAge of the Vineyard:Â 5 to 85 years oldTime of Harvest:Â From the middle-end of September to middle-end of OctoberAltitude: 350 metres above sea level Harvest Method:Â Both manually and with machinery for trellis vinesWinemaking:Â Fermentation inÂ stainless steel tanks, at a controlled temperature of 28Â°C. Alcoholic fermentation lasts approximately 15 days, plus another 10 days for maceration in contact with the skins. The malolactic fermentation occurs in stainless steel tanks. The wine is then aged for 12 months in French and American oak casks and 12 months in the bottle.Winemakers:Â Oscar MartÃ_nez and Carlos Ferreiro Alcohol: 13.5% vol.Volume: 750 mlResidual sugars: 1.8 gr/litreStandard Drinks: 8.0Peak drinking: From now and over the next 5 yearsBest Served: 16Â°CAgeing:Â 12 months in French and American oak casks and 12 months in the bottle Â  Click here for the 1500mL size Â  Click here for the 375mL size Â ",0,Untapped Fine Wines - Altanza Edulis Crianza Tempranillo 2009,0,0,36.35,0,simple,0,0,-1,0,0,2016-07-07,3,4,2,4,Altanza Edulis Crianza Tempranillo 2009,Edulis Crianza Tempranillo 2009,Altanza Edulis Crianza Tempranillo,Edulis Crianza Tempranillo,2009 Edulis Crianza Tempranillo,0,0,R,NULL,2009,3,4,3.4,"SPA, Rioja Alta",12,pID-S006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,39,48,1,16,36
725,0,Giró Ribot Muscat de Frontignac 2011,3,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2016-09-05,2015-06-30,6,201,0,0,0,"Giro Ribot, Muscat, Giro Ribot Muscat de Frontignac 2011, Spain, Penedes, Cava, Wine","Grape Variety: 100% Muscat de Frontignac â€“ still, white wine.Tasting Notes: Pale, straw colour with green tinges and lime hues. On the nose bursting with intense aromas of fresh grapes combine with a pleasant fragrance of exotic fruit, white rose petals, jasmine and oriental musk, finally fusing into a citric breeze. Structured and elegant, with fine flavours of white flowers, peach, citrus peels and very subtle notes of coriander spices.Â  Well structured and mouth-filling with a smooth texture, balanced by a long dry finish and zesty acidity.Food Matching:This wine is ideal with any kind of fish, and especially with shellfish. It makes a perfect accompaniment for soups, especially wild mushroom soup, dried fruits and nuts or similar foods. It goes perfectly with cheeses and cured meats and sausage. It also makes a wonderful aperitif.Vineyard: ElÂ PenedÃ©s A.C.O. Cava, SpainAge of the Vineyard: -Time of Harvest:Â From the mid until the end of August.Altitude: 175-250 metres above sea level.Harvest Method:Â Handpicked grapes.Winemaking:Â The handpicked grapes come from low-yielding vines and single plots reserved for the production of this white wine, Muscat de Frontignan. Gentle whole bunch pressing is followed by the wild yeast fermentation in small stainless steel tanks at a very low temperature between 12-14Â°C for approximately one month.Winemakers:Â Joan RoviraAlcohol: 11.5% vol.Volume: 750 mlResidual sugars: 5.0 gr/litreStandard Drinks: 6.8Best Served: 6Â°C",0,Untapped Fine Wines - Giro Ribot Muscat de Frontignac 2011,0,0,24.54,0,simple,0,0,-1,0,0,2016-07-07,28,2,2,4,Giró Ribot Muscat de Frontignac 2011,Muscat de Frontignac 2011,Giró Ribot Muscat de Frontignac,Muscat de Frontignac,2011 Muscat de Frontignac,1,0,R,NULL,2011,1.1,2,1.3,"SPA, Penedès",12,pID-S091,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,30,28,1,354,509
726,NULL,Giró Ribot Mare Brut Nature Gran Reserva Cava 2007,0,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2016-05-13,2015-06-30,8,83,0,0,0,"Giro Ribot, Cava, Giro Ribot Mare Brut Nature Gran Reserva Cava 2007, Spain, Penedes, Cava, Wine","Grape Variety: 50% Macabeo, 30% Xarel.lo, 10% Parellada and 10% ChardonnayTasting Notes:Pale, straw yellow colour with shiny golden hues and green undertones. Fine and constant bubbles forming an elegant rosary. Very fine and elegant aromas with undertones of toasted almonds and subtle notes of wildflower honey and dried herbs. Dry, well structured and vibrant, with pronounced overtones of toasted flavours and dried fruits. Elegant and persistent, with a lingering finish. Vineyard: ElÂ PenedÃ©s A.C.O. Cava, SpainAge of the Vineyard: Average age of vines of 20 and 30 years.Â Time of Harvest: From the beginning until the end of September.Â Altitude: 175-250 metres above sea level Harvest Method:Â Handpicked and carefully selected grapes.Winemaking:Â Cava made with the best winemaking techniques and the utmost care. The de-stemmed grapes undergo a cold soak for several days in order to maximize the primary aromas. Fermentation takes place in stainless steel tanks at a very low temperature between 12-14Â°C for several days. TheÂ coupageÂ wine obtained undergoes a second fermentation in the bottle according to theÂ mÃ©thode traditionnelle. They employ a strain of yeast that increases mannoprotein content in the cava in order to achieve a velvety and creamy mouth feel. The cava ages in the silence of their cellar on its lees for 30-42 months.Winemaker: Joan Rovira Alcohol: 11.5% vol.Â Volume: 750 mlResidual sugars: 2.0 gr/litreStandard Drinks: 6.8Peak drinking: 1-2 yearsBest Served: 7Â°CAgeing: Between 30 and 42 months",0,Untapped Fine Wines - Giro Ribot Mare Brut Nature Gran Reserva Cava 2007,0,0,48.17,0,simple,0,0,-1,0,0,2016-07-07,28,1,2,4,Giró Ribot Mare Brut Nature Gran Reserva Cava 2007,Mare Brut Nature Gran Reserva Cava 2007,Giró Ribot Mare Brut Nature Gran Reserva Cava,Mare Brut Nature Gran Reserva Cava,2007 Mare Brut Nature Gran Reserva Cava,1,0,R,NULL,2007,3.1,1,3.2,"SPA, Penedès",6,pID-S097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,30,9,1,351,505
727,NULL,Grifoll-Declara El Gos Blend 2010,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,19,0,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Grifoll Declara El Gos Blend 2010, Spain, Priorat, Wine",0,0,Untapped Fine Wines - Grifoll Declara Grifoll Declara El Gos Blend 2010,0,0,29.08,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara El Gos Blend 2010,El Gos Blend 2010,Grifoll-Declara El Gos Blend,El Gos Blend,2010 El Gos Blend,0,0,R,"Garnacha Negra, Samso, Syrah",2010,1,4,1.4,"SPA, Montsant",6,pID-S028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,362,518
728,NULL,Grifoll-Declara Tossals Jr. Blend 2008,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2016-03-15,2015-06-30,1,0,0,0,0,"Grifoll Declara, Blend, Grifoll Declara Tossals Jr. Grenache Cab Sav 2008, Spain, Priorat, Wine",0,0,Untapped Fine Wines - Grifoll Declara Tossals Jr. Grenache Cab Sav 2008,0,0,45.45,0,simple,0,0,-1,0,0,2016-07-07,30,4,2,4,Grifoll-Declara Tossals Jr. Blend 2008,Tossals Jr. Blend 2008,Grifoll-Declara Tossals Jr. Blend,Tossals Jr. Blend,2008 Tossals Jr. Blend,0,0,R,"Garnatxa Negra, Carignan, Cabernet Sauvignon",2008,3,4,3.4,"SPA, Montsant",6,pID-S030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,27,35,1,365,523
729,NULL,Martinez Corta Cepas Antiguas Blanco Viura Malvasia 2011,2,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,12,0,0,0,0,"Martinez Corta, Viura Malvasia, Martinez Corta Cepas Antiguas Blanco Viura Malvasia 2011, Spain, Rioja, Wine",0,0,Untapped Fine Wines - Martinez Corta Cepas Antiguas Blanco Viura Malvasia 2011,0,0,17.26,0,simple,0,0,-1,0,0,2016-07-07,41,2,2,4,Martinez Corta Cepas Antiguas Blanco Viura Malvasia 2011,Cepas Antiguas Blanco Viura Malvasia 2011,Martinez Corta Cepas Antiguas Blanco Viura Malvasia,Cepas Antiguas Blanco Viura Malvasia,2011 Cepas Antiguas Blanco Viura Malvasia,0,0,R,"Viura, Malvasia",2011,1,2,1.2,"SPA, Rioja",12,pID-S109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,37,55,1,438,638
730,NULL,Martinez Corta Cepas Antiguas Tempranillo 2011,2,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,2,1,0,0,0,"Martinez Corta, Tempranillo, Martinez Corta Cepas Antiguas Tempranillo 2011, Spain, Rioja, Wine",0,0,Untapped Fine Wines - Martinez Corta Cepas Antiguas Tempranillo 2011,0,0,17.26,0,simple,0,0,-1,0,0,2016-07-07,41,4,2,4,Martinez Corta Cepas Antiguas Tempranillo 2011,Cepas Antiguas Tempranillo 2011,Martinez Corta Cepas Antiguas Tempranillo,Cepas Antiguas Tempranillo,2011 Cepas Antiguas Tempranillo,0,0,R,NULL,2011,1,4,1.4,"SPA, Rioja",12,pID-S107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,37,48,1,440,644
731,NULL,Martinez Corta Semicrianza Tempranillo 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2015-10-01,2015-06-30,8,464,0,0,0,"Martinez Corta, Tempranillo, Martinez Corta Semicrianza Tempranillo 2011, Spain, Rioja, Wine","Grape Variety: 100% TempranilloTasting Notes: Ripe cherry colour with violet tones. This is a complex wine. The raspberry and blackberry aromas are in perfect harmony with the compound from the French oak. In the mouth it is very powerful and full of good fruity expressions. Vineyard:Â UruÃ±uela, Cenicero and San Asensio, La Rioja, Spain.Age of the Vineyard: 30 yearsTime of Harvest: October 2011Altitude: 500 metres above sea level Harvest Method: Harvested by hand.Winemaking: Hand harvested, destalked, and short macerated, followed by fermentation in stainless steel tanks at less than 25Âº C to retain varietal aromas. Following alcoholic fermentation, the wine is transferred to French oak barrels where it remains for at least 8 months, with regular rackings to develop its finesse.Winemaker: Azucena Hervella Rojas Alcohol: 13.5% vol.Volume: 750 mlResidual sugars:Â  1.5 gr/litreStandard Drinks: 8.0Peak drinking: 2011 â€“ 2013Best Served: 15Â°C-18Â°CAgeing: 8 months in French oak barrels",0,Untapped Fine Wines - Martinez Corta Semicrianza Tempranillo 2011,0,0,25.45,0,simple,0,0,-1,0,0,2016-07-07,41,4,2,4,Martinez Corta Semicrianza Tempranillo 2011,Semicrianza Tempranillo 2011,Martinez Corta Semicrianza Tempranillo,Semicrianza Tempranillo,2011 Semicrianza Tempranillo,0,0,R,NULL,2011,1.5,4,1.9,"SPA, Rioja",6,pID-S112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,37,48,1,443,655
732,NULL,Monte Amán Rosado 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,0,0,0,0,0,"Monte Aman, Tempranillo, Monte Aman Rosado 2011, Spain, Ribera Del Arlanza, Wine",0,0,Untapped Fine Wines - Monte Aman Rosado 2011,0,0,17.26,0,simple,0,0,-1,0,0,2016-07-07,48,3,2,4,Monte Amán Rosado 2011,Rosado 2011,Monte Amán Rosado,Rosado,2011 Rosado,0,0,R,NULL,2011,1,3,1.3,"SPA, Ribera Del Arlanza",6,pID-S035,0,0,0,0,0,0,0,0,0,0,3,35,37,1,517,869
733,NULL,Neo Primer Motivo Rueda Verdejo 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,1,0,0,0,0,"Neo, Verdejo, Neo Primer Motivo Verdejo 2011, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo Primer Motivo Verdejo 2011,0,0,25.45,0,simple,0,0,-1,0,0,2016-07-07,51,2,2,4,Neo Primer Motivo Rueda Verdejo 2011,Primer Motivo Rueda Verdejo 2011,Neo Primer Motivo Rueda Verdejo,Primer Motivo Rueda Verdejo,2011 Primer Motivo Rueda Verdejo,0,0,R,NULL,2011,1,2,1.2,"SPA, Rueda",12,pID-S118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,43,52,1,527,893
734,NULL,Neo Vivir Vivir Tinta Fina 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,0,0,0,0,0,"Neo, Tempranillo, Neo Vivir Vivir Tinta Fina 2011, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo Vivir Vivir Tinta Fina 2011,0,0,22.72,0,simple,0,0,-1,0,0,2016-07-07,51,4,2,4,Neo Vivir Vivir Tinta Fina 2011,Vivir Vivir Tinta Fina 2011,Neo Vivir Vivir Tinta Fina,Vivir Vivir Tinta Fina,2011 Vivir Vivir Tinta Fina,0,0,R,NULL,2011,2,4,2.4,"SPA, Ribera Del Duero",12,pID-S122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,36,48,1,532,904
735,NULL,Neo El Arte de Vivir Tinta Fina 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,2,0,0,0,0,"Neo, Tempranillo, Neo El Arte de Vivir Tinta Fina 2011, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo El Arte de Vivir Tinta Fina 2011,0,0,31.81,0,simple,0,0,-1,0,0,2016-07-07,51,4,2,4,Neo El Arte de Vivir Tinta Fina 2011,El Arte de Vivir Tinta Fina 2011,Neo El Arte de Vivir Tinta Fina,El Arte de Vivir Tinta Fina,2011 El Arte de Vivir Tinta Fina,0,0,R,NULL,2011,3,4,3.4,"SPA, Ribera Del Duero",12,pID-S116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,36,48,1,526,891
736,NULL,Neo Disco Tinta Fina 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,7,0,0,0,0,"Neo, Tempranillo, Neo Disco Tinta Fina 2011, Spain, Ribera Del Duero, Wine",0,0,Untapped Fine Wines - Neo Disco Tinta Fina 2011,0,0,29.99,0,simple,0,0,-1,0,0,2016-07-07,51,4,2,4,Neo Disco Tinta Fina 2011,Disco Tinta Fina 2011,Neo Disco Tinta Fina,Disco Tinta Fina,2011 Disco Tinta Fina,0,0,R,NULL,2011,2.1,4,2.5,"SPA, Ribera Del Duero",12,pID-S115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,36,48,1,525,886
737,NULL,Nestares Eguizábal Segares Tempranillo 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,24,0,0,0,0,"Nestares Eguizabal, Tempranillo, Nestares Eguizabal Segares Tempranillo 2011, Spain, Rioja Baja, Wine",0,0,Untapped Fine Wines - Nestares Eguizabal Segares Tempranillo 2011,0,0,19.99,0,simple,0,0,-1,0,0,2016-07-07,52,4,2,4,Nestares Eguizábal Segares Tempranillo 2011,Segares Tempranillo 2011,Nestares Eguizábal Segares Tempranillo,Segares Tempranillo,2011 Segares Tempranillo,0,0,R,NULL,2011,1,4,1.4,"SPA, Rioja Baja",6,pID-S124,0,0,0,0,0,0,0,0,0,0,3,40,48,1,537,917
738,NULL,Sant Josep Clot d'Encís Garnacha Blanc 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-06-30,2015-06-30,1,0,0,0,0,"St. Josep, Tempranillo, St. Josep Clot d'Encis Garnacha Blanc 2011, Spain, Terra Alta, Wine",0,0,Untapped Fine Wines - St. Josep Clot d'Encis Garnacha Blanc 2011,0,0,17.26,0,simple,0,0,-1,0,0,2016-07-07,64,2,2,4,Sant Josep Clot d'Encís Garnacha Blanc 2011,Clot d'Encís Garnacha Blanc 2011,Sant Josep Clot d'Encís Garnacha Blanc,Clot d'Encís Garnacha Blanc,2011 Clot d'Encís Garnacha Blanc,0,0,R,NULL,2011,1,2,1.2,"SPA, Terra Alta",6,pID-S038,0,0,0,0,0,0,0,0,0,0,3,49,14,1,623,1060
739,NULL,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc,4,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2015-11-26,2015-06-30,0,233,0,0,0,"St. Josep, Tempranillo, St. Josep Clot d'Encis Garnacha Negre 2010, Spain, Terra Alta, Wine","The AgrÃ_cola Sant Josep winery is located in DO Terra Alta, know for the cultivation of indigenous varieties, especially Garnacha (Blanc and Negre). This dessert wine is a bright, golden colour. It has intense aromas of ripen fruits, honey and dried fruits. Sweet, well-balanced and very pleasant mouthfeel.",0,Untapped Fine Wines - St. Josep Sweet White Wine Late Harvest,0,0,54.54,0,simple,0,0,-1,0,0,2016-07-07,64,5,2,3,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc,Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc,Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc, Llàgrimes de Tardor Mistela Vi de Licor Garnacha Blanc,1,0,R,NULL,0,8,5,8.5,"SPA, Terra Alta",6,pID-S037,0,0,0,0,0,0,0,0,0,0,3,49,14,1,628,1077
740,NULL,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre,4,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-11-26,2015-06-30,0,0,0,0,0,"St. Josep, Tempranillo, St. Josep Clot d'Encis Garnacha Negre 2010, Spain, Terra Alta, Wine",0,0,Untapped Fine Wines - St. Josep Sweet Red Wine Late Harvest,0,0,54.54,0,simple,0,0,-1,0,0,2016-07-07,64,5,2,3,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre,Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre,Sant Josep Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre,Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre, Llàgrimes de Tardor Mistela Vi de Licor Garnacha Negre,1,0,R,NULL,0,8,5,8.5,"SPA, Terra Alta",6,pID-S044,0,0,0,0,0,0,0,0,0,0,3,49,13,1,629,1078
741,NULL,Ànima Negra Quibia Premsal Callet 2010,0,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2016-02-17,2015-06-30,44,1331,0,0,0,"Anima Negra, Callet, Premsal, White Blend, Anima Negra Quibia Premsal Callet 2010, Spain, Mallorca, Wine","Grape Variety: 50% Premsal and 50% CalletTasting Notes: â€œThe 2010 QuÃ_bia, 50% Callet an 50% Premsal with three months ageing on the less, has a light nose of almond and hazelnut that is well defined, almost reticent.Â  The palate is crisp on the entry with zezty, ripe stone fruit such as nectarine, and a touch of orange zest on the vibrant fibish. Simple but delicious!â€ù The Wine AdvocateÂ  Vineyard: Different parcels around of FelanitxAge of the Vineyard: 20 years oldTime of Harvest: SeptemberÂ  2011Altitude:Â  100 meters above sea levelÂ  Harvest Method: Handpicked grapes in 10kg boxes, chilled in a chamber upon arrival at the winery.Â Winemaking: Manual selection of the best grapes then takes place on a bed of dry ice to prevent oxidation.Â Cold maceration of the Premsal grapes at 12Âº over a period of 10 hours in a carbonic atmosphere.Â After pressing, clearing takes place in special tanks followed by fermentation atÂ 17ÂºC. Fermented and aged over lees in stainless tanks of 7,000 litres for aroundÂ 3 months.Â Winemaker: Pere Obrador / MiquelÃ ngel CerdÃ  Alcohol: 12.5% vol.Volume: 750 mlÂ Residual sugars: 0.3 gr/litre Â Standard Drinks:Â  7.4Peak drinking: 2013Â Best Served: 6ÂºCAgeing: 3 months in stainless tanks",0,Untapped Fine Wines - Anima Negra Quibia Premsal Callet 2010,0,0,40.9,0,simple,0,0,-1,0,0,2016-07-07,7,2,2,4,Ànima Negra Quibia Premsal Callet 2010,Quibia Premsal Callet 2010,Ànima Negra Quibia Premsal Callet,Quibia Premsal Callet,2010 Quibia Premsal Callet,0,0,R,Premsal Blanca Callet,2010,2,2,2.2,"SPA, Mallorca",6,pID-S024,0,0,0,0,0,0,0,0,0,0,3,21,55,1,55,97
742,NULL,Tricó Tabla de Sumar Albariño 2011,0,10/9/12 13:31,1.4,30,10,NULL,1,1,disabled,2015-07-31,2015-06-30,9,0,0,0,0,"Trico, Albarino, TRICO Tabla de Sumar Albarino 2009, Spain, Wine",0,0,Untapped Fine Wines - TRICO Tabla de Sumar Albarino 2009,0,0,36.35,0,simple,0,0,-1,0,0,2016-07-07,68,2,2,4,Tricó Tabla de Sumar Albariño 2011,Tabla de Sumar Albariño 2011,Tricó Tabla de Sumar Albariño,Tabla de Sumar Albariño,2011 Tabla de Sumar Albariño,0,0,R,NULL,2011,1,2,1.2,"SPA, Rias Baixas",6,pID-S192,0,0,0,0,0,0,0,0,0,0,3,34,1,1,673,1144
743,0,Paul Cheneau Gold Bubbles Brut Cava,72,10/9/12 13:31,1.4,30,10,NULL,1,1,available,2017-01-03,2015-06-30,23,793,0,0,0,"Giro Ribot, Cava, Paul Cheneau Gold Bubbles Cava, Spain, Penedes, Cava, Wine","Grape Variety: 45% Macabeo, 40% Xarel.lo, 10% Chardonnay and 5% ParelladaTasting Notes: Move over Prosecco! Cava is the King of Sparkling wines! Crystal-clear, greenish colour with golden highlights. Fine and constant bubbles, forming a great rosary on the top of the glass.Â Wild meadow flowers on the nose, fusing into pleasant fruit aromas and subtle ageing undertones. Fresh with good acidity and balanced with very subtle floral undertones and flavours of creamy pastries. Nice carbonic finish, lingering on the palate.Â It's delicate and elegant character combines this cava perfectly with any kind of light dishes and it is ideal for softly-seasoned meals. Wonderful aperitif.Vineyard:Â Can Bas -Â PenedÃ¨s, SpainAge of the Vineyard: 15 years on averageTime of Harvest: Between mid-August until the beginning of OctoberAltitude: 175-250 metres above sea levelHarvest Method: By hand and mechanicallyWinemaking: After a careful selection of the grapes from our vineyards, 1stÂ fermentation takes place in stainless steel tanks at a very low temperature between 12-14 ÂºC for several days. The coupage wine obtained undergoes 2nd fermentation in the bottle according to the traditional â€œMÃ©thode Champenoiseâ€ù. The cava ages in the silence of our cellar on its lees for 12-15 months..Winemaker:Â  Joan RoviraAlcohol: 12% vol.Volume: 750 mlResidual sugars:Â  12 gr/litreStandard Drinks: 7.1Â Peak drinking: Until 2 years after de disgorging dateBest Served: Between 6Â°C - 7Â°CAgeing: Between 12 and 15 months of bottle ageing",0,Untapped Fine Wines - Paul Cheneau Gold Bubbles Cava,0,0,27.26,0,simple,0,0,-1,0,0,2016-07-07,28,1,2,4,Paul Cheneau Gold Bubbles Brut Cava,Paul Cheneau Gold Bubbles Brut Cava,Paul Cheneau Gold Bubbles Brut Cava,Paul Cheneau Gold Bubbles Brut Cava,NV Paul Cheneau Gold Bubbles Brut Cava,1,0,R,NULL,NV,1.3,1,1.4,"SPA, Penedès",12,pID-S104,0,0,0,0,0,0,0,0,0,0,3,30,9,1,572,990
